matchNo,team,opponent,matchType,surname,givenNames,courtPosition_Q1,courtPosition_Q2,courtPosition_Q3,courtPosition_Q4,minutesPlayed,goalsScored,goalsAttempted,goalsMissed,shootingPer,goalAssists,feeds,centrePassReceives,gains,intercepts,deflections,attackingRebounds,defensiveRebounds,totalRebounds,pickups,contactPenalties,obstructionPenalties,totalPenalties,offsides,badHands,footwork,otherError,totalErrors
26,Barbados,Wales,Pool,KIRTON,Zakiya Winet,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,ROCK-YAW,Tonisha Claradine,C,C,C,C,45.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,10.0,0.0,2.0,0.0,1.0,3.0
26,Barbados,Wales,Pool,SHEPHERD,Stephian Onesia Briana,I,I,I,C,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
26,Barbados,Wales,Pool,SMITH,Sabreena Natasha,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Barbados,Wales,Pool,STOUTE,Akeena Kelicia,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,7.0,0.0,3.0,3.0,3.0,10.0,6.0,16.0,0.0,2.0,0.0,0.0,2.0
26,Barbados,Wales,Pool,WHARTON,Shonica Deandra,GS,GS,GS,GS,54.0,21.0,27.0,6.0,77.77777777777779,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
27,Trinidad and Tobago,Northern Ireland,Pool,BAPTISTE,Aniecia,GD,GD,GD,WD,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0
27,Trinidad and Tobago,Northern Ireland,Pool,BRUNO,Tia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Trinidad and Tobago,Northern Ireland,Pool,CASSIMY,Janeisha,WA,WA,WD,C,57.0,0.0,0.0,0.0,0.0,8.0,14.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
27,Trinidad and Tobago,Northern Ireland,Pool,COOPER,Joelisa,GA,GA,GA,I,36.0,7.0,9.0,2.0,77.77777777777779,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0
27,Trinidad and Tobago,Northern Ireland,Pool,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Trinidad and Tobago,Northern Ireland,Pool,DOUGLAS,Oprah,C,C,I,WA,16.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0
27,Trinidad and Tobago,Northern Ireland,Pool,GREENE-NOEL,Shaquanda,GK,GK,GK,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,4.0,0.0,11.0,11.0,4.0,8.0,7.0,15.0,0.0,0.0,1.0,0.0,1.0
27,Trinidad and Tobago,Northern Ireland,Pool,HAGLEY,Faith,WD,C,C,WA,50.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,1.0,0.0,1.0
27,Trinidad and Tobago,Northern Ireland,Pool,HOLLINGSWORTH,Tahirah,I,I,GA,GA,24.0,7.0,9.0,2.0,77.77777777777779,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Trinidad and Tobago,Northern Ireland,Pool,MC EACHRANE,Jeresia,I,WD,GD,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,2.0,2.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
27,Trinidad and Tobago,Northern Ireland,Pool,NOEL,Afeisha,GS,GS,GS,GS,60.0,18.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
27,Trinidad and Tobago,Northern Ireland,Pool,SEEMUNGAL,Shantel,C,I,WA,WA,21.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
27,Northern Ireland,Trinidad and Tobago,Pool,BOWMAN,Jenna,I,I,I,GS,15.0,4.0,8.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
27,Northern Ireland,Trinidad and Tobago,Pool,COOPER,Niamh,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0
27,Northern Ireland,Trinidad and Tobago,Pool,CROSBIE,Ciara,GS,GS,GS,GS,45.0,27.0,34.0,7.0,79.41176470588235,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,8.0,0.0,2.0,1.0,0.0,3.0
27,Northern Ireland,Trinidad and Tobago,Pool,DRAYNE,Michelle,I,I,I,WA,15.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
27,Northern Ireland,Trinidad and Tobago,Pool,KEENAN,Frances,WA,WA,WA,C,49.0,0.0,0.0,0.0,0.0,6.0,13.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0
27,Northern Ireland,Trinidad and Tobago,Pool,MAGEE,Emma,GA,GA,GA,GA,54.0,8.0,14.0,6.0,57.14285714285714,4.0,7.0,14.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
27,Northern Ireland,Trinidad and Tobago,Pool,MAGEE,Michelle,GK,GK,GK,GK,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
27,Northern Ireland,Trinidad and Tobago,Pool,MCCANN,Maria,I,I,I,GD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Northern Ireland,Trinidad and Tobago,Pool,MCDONALD,Olivia,I,I,GK,GK,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
27,Northern Ireland,Trinidad and Tobago,Pool,MCGRATH,Georgie,I,I,I,GA,6.0,2.0,3.0,1.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
27,Northern Ireland,Trinidad and Tobago,Pool,O'HANLON,Caroline,C,C,C,C,56.0,0.0,0.0,0.0,0.0,26.0,42.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0
27,Northern Ireland,Trinidad and Tobago,Pool,TONER,Fionnuala,GD,GD,GD,GD,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,0.0,0.0,0.0,8.0,8.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,CHIMALIRO,Jane,GA,GA,GA,GA,50.0,14.0,15.0,1.0,93.33333333333333,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0
28,Malawi,Uganda,Pool,DAMBO,Martha,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,DIMBA,Shira,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,GALLETA,Thandie Mwale,WA,WA,I,I,23.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
28,Malawi,Uganda,Pool,KUMWENDA,Bridget,I,WA,WA,WA,37.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,KUMWENDA,Mwai Jasinta,GS,GS,GA,GS,55.0,22.0,23.0,1.0,95.65217391304348,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
28,Malawi,Uganda,Pool,LWAZI,Takondwa,C,C,C,C,60.0,0.0,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,9.0,2.0,0.0,0.0,0.0,2.0
28,Malawi,Uganda,Pool,MTUKULE,Caroline Brighton,I,GD,GD,GD,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0
28,Malawi,Uganda,Pool,MVULA,Joyce,I,I,GS,GS,8.0,4.0,6.0,2.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,NGWIRA,Loreen,GK,GK,I,GK,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0
28,Malawi,Uganda,Pool,SIMTOWE,Sindi,I,I,GA,GA,7.0,3.0,3.0,0.0,100.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
28,Malawi,Uganda,Pool,VINKHUMBO,Towera Angela,GD,GK,GK,GD,60.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0
28,Uganda,Malawi,Pool,ACHAN,Jesca,C,C,C,I,30.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,BAAGALA,Margret,I,I,C,C,30.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,2.0
28,Uganda,Malawi,Pool,CHOLHOK,Mary Nuba,GS,GS,GS,GS,56.0,31.0,33.0,2.0,93.93939393939394,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
28,Uganda,Malawi,Pool,EYARU,Irene,GA,GA,GA,GA,60.0,22.0,23.0,1.0,95.65217391304348,7.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0
28,Uganda,Malawi,Pool,HANIISHA,Muhameed Nakaate,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,LUNKUSE,Norah,I,I,I,WA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,NALWANJA,Shaffie,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,NAMBIRIGE,Sandra Ruth,WD,WD,WD,WD,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,NAMPUNGU,Joan,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,NASSANGA,Shadiah Ssegujja,I,I,I,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,OYELLA,Stella,WA,WA,WA,WA,56.0,0.0,0.0,0.0,0.0,20.0,30.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
28,Uganda,Malawi,Pool,PEACE,Proscovia,I,I,I,GS,6.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,CHAWANE,Khanyisa,C,C,C,C,60.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0
29,South Africa,Scotland,Pool,GRIESEL,Izette,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,MAWENI,Phumza,GK,GK,GK,GK,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.0,1.0,1.0,8.0,18.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,MDAU,Tshina,I,I,I,WD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,MSOMI,Bongiwe,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,26.0,32.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0
29,South Africa,Scotland,Pool,RADEMAN,Lefebre,I,I,GA,GA,30.0,6.0,7.0,1.0,85.71428571428571,10.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
29,South Africa,Scotland,Pool,SMITH,Nicola,GD,GD,GD,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,6.0,0.0,3.0,3.0,3.0,7.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,TALJAARD,Nichole,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,VAN DER BERG,Elmere,GA,GA,GA,GS,39.0,17.0,17.0,0.0,100.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
29,South Africa,Scotland,Pool,VAN DER MERWE,Shadine,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
29,South Africa,Scotland,Pool,VENTER,Ine-Mari,GS,GS,GS,GS,51.0,42.0,44.0,2.0,95.45454545454545,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,South Africa,Scotland,Pool,VIMBELA,Zanele,I,I,I,GD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,BARRIE,Emma,I,I,GS,GS,23.0,12.0,14.0,2.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,Scotland,South Africa,Pool,BOYLE,Kelly,I,I,C,C,30.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,CHRISTIAN,Iona,WA,WA,WA,I,37.0,0.0,0.0,0.0,0.0,10.0,19.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,CONWAY,Rachel Olive,GK,GK,GK,I,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,GOODWIN,Beth,GS,GS,GS,GA,52.0,21.0,25.0,4.0,84.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
29,Scotland,South Africa,Pool,LEIGHTON,Hannah,C,C,C,WD,45.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
29,Scotland,South Africa,Pool,LOVE,Emma,I,I,WA,WA,23.0,0.0,0.0,0.0,0.0,7.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,Scotland,South Africa,Pool,MACPHAIL,Sarah,I,I,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.0,0.0,1.0
29,Scotland,South Africa,Pool,MAXWELL,Claire,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,MCCALL,Niamh,GA,GA,GA,GA,45.0,13.0,15.0,2.0,86.66666666666667,14.0,18.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,Scotland,South Africa,Pool,NICHOLL,Emily,GD,GD,GD,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
29,Scotland,South Africa,Pool,TAIT,Lauren,I,I,GK,GK,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,CRAMPTON,Gina,WA,WA,WA,WA,46.0,0.0,0.0,0.0,0.0,14.0,19.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
30,New Zealand,England,Pool,FITZPATRICK,Sulu,GD,GD,GD,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,HEFFERNAN,Kate,I,WD,C,WD,45.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,JOHNSON,Kayla,WD,WD,WD,WD,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,JURY,Kelly,GK,GK,GK,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,KARAKA,Phoenix,I,I,I,GD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,MES,Bailey,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,New Zealand,England,Pool,NWEKE,Grace,GS,GS,GS,GS,45.0,23.0,29.0,6.0,79.3103448275862,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0
30,New Zealand,England,Pool,SAUNDERS,Shannon,I,I,WA,WA,14.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
30,New Zealand,England,Pool,SELBY-RICKIT,Te Paea,I,GA,GA,GS,45.0,13.0,13.0,0.0,100.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
30,New Zealand,England,Pool,SOUNESS,Whitney,C,C,C,C,44.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0,10.0,1.0,1.0,0.0,0.0,2.0
30,New Zealand,England,Pool,WILSON,Maia,GA,GA,I,GA,30.0,8.0,9.0,1.0,88.88888888888889,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
30,England,New Zealand,Pool,ALLISON,Imogen,I,I,I,WD,15.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
30,England,New Zealand,Pool,CARDWELL,Eleanor,GS,GS,GS,GS,38.0,26.0,29.0,3.0,89.65517241379311,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
30,England,New Zealand,Pool,CLARKE,Jade,C,C,C,I,39.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
30,England,New Zealand,Pool,DRAKEFORD-LEWIS,Sophie,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,England,New Zealand,Pool,FRANCIS-BAYMAN,Stacey,WD,WD,WD,WD,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0
30,England,New Zealand,Pool,GUSCOTH,Layla,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0
30,England,New Zealand,Pool,HARTEN,Joanne,I,I,GS,GS,22.0,5.0,6.0,1.0,83.33333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,England,New Zealand,Pool,HOUSBY,Helen,GA,GA,GA,GA,60.0,23.0,26.0,3.0,88.46153846153845,5.0,5.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
30,England,New Zealand,Pool,MALCOLM,Laura,I,WD,C,C,32.0,0.0,0.0,0.0,0.0,10.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0
30,England,New Zealand,Pool,MENTOR,Geva,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,17.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
30,England,New Zealand,Pool,METCALF,Natalie,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,25.0,46.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,8.0,0.0,1.0,1.0,0.0,2.0
30,England,New Zealand,Pool,USORO-BROWN,Eboni,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Barbados,Trinidad and Tobago,Classification,AGARD,Faye Yvette,I,GS,GS,GS,36.0,14.0,19.0,5.0,73.68421052631578,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
